Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,0,Travel_Rarely,1283,Sales,1,1,Medical,1,595.0,3,Male,37,3,2,Sales Executive,4,Married,4907,25174,1,Y,No,22,4,1,80,1,20,3,3,20,16,11,6
30,1,Travel_Rarely,964,Sales,9,3,Life Sciences,1,223.0,1,Male,83,4,2,Sales Executive,4,Married,6118,6229,1,Y,No,18,3,2,80,3,10,1,3,10,9,1,2
27,0,Travel_Rarely,1188,Sales,1,1,Marketing,1,1039.0,4,Male,53,4,2,Sales Executive,4,Single,4342,12530,0,Y,No,19,3,3,80,0,5,3,2,4,3,1,1
53,0,Travel_Rarely,775,Sales,2,4,Life Sciences,1,1794.0,4,Male,89,3,2,Sales Representative,1,Married,2306,21632,0,Y,No,14,3,1,80,0,13,5,3,7,3,4,7
59,0,Travel_Rarely,1318,Sales,1,4,Marketing,1,622.0,4,Male,66,1,3,Sales Executive,4,Married,7637,4381,7,Y,No,11,3,2,80,0,28,3,4,21,16,7,9
35,1,Travel_Rarely,869,Sales,2,4,Marketing,1,258.0,1,Male,98,3,3,Sales Executive,2,Married,10609,21030,0,Y,Yes,12,3,3,80,1,17,3,3,16,12,14,5
28,0,Travel_Rarely,1418,Sales,7,3,Marketing,1,410.0,3,Male,88,3,1,Sales Representative,2,Married,2351,22887,1,Y,No,23,4,2,80,1,2,4,3,2,2,1,2
44,1,Travel_Rarely,737,Sales,24,1,Medical,1,959.0,4,Male,40,3,4,Sales Executive,4,Single,13320,6950,3,Y,No,23,4,3,80,0,23,2,3,12,11,11,11
45,0,Travel_Frequently,1343,Sales,23,3,Technical Degree,1,1606.0,3,Female,83,3,3,Sales Executive,1,Married,8865,16002,5,Y,No,11,3,3,80,3,23,6,3,19,7,12,8
45,0,Travel_Frequently,1327,Sales,29,2,Life Sciences,1,1486.0,4,Female,92,3,2,Sales Executive,3,Married,5171,9314,7,Y,No,19,3,4,80,1,13,3,3,8,7,0,7
49,0,Travel_Frequently,1111,Sales,4,2,Life Sciences,1,1034.0,3,Male,62,3,2,Sales Executive,2,Married,4639,2253,3,Y,No,17,3,4,80,1,16,3,4,15,11,5,11
47,0,Travel_Frequently,867,Research & Development,2,2,Medical,1,1486.0,1,Male,92,3,4,Manager,3,Married,16752,12858,6,Y,No,14,3,4,80,1,26,3,3,26,14,3,0
39,0,Travel_Frequently,638,Research & Development,21,1,Medical,1,286.0,3,Male,73,3,4,Manager,4,Married,17068,10036,1,Y,No,13,3,1,80,1,21,2,2,20,9,11,10
29,0,Travel_Rarely,1018,Research & Development,16,3,Medical,1,1419.0,1,Male,51,2,1,Research Scientist,1,Divorced,2109,2939,1,Y,No,13,3,1,80,1,1,1,2,1,0,0,0
48,0,Travel_Rarely,313,Research & Development,5,4,Medical,1,932.0,4,Male,70,3,5,Manager,1,Divorced,18947,15053,3,Y,No,11,3,4,80,1,23,5,3,2,1,2,2
44,0,Travel_Rarely,1485,Research & Development,2,3,Medical,1,1522.0,3,Female,100,2,1,Research Scientist,1,Divorced,2559,22021,1,Y,No,15,3,3,80,2,8,2,3,8,7,7,1
55,0,Travel_Rarely,1420,Human Resources,18,3,Human Resources,1,1434.0,3,Female,91,3,5,Manager,1,Divorced,19636,6179,3,Y,No,15,3,2,80,3,35,4,3,10,9,1,4
26,1,Travel_Rarely,544,Sales,17,3,Medical,1,944.0,2,Female,89,3,1,Sales Representative,1,Divorced,2413,2617,1,Y,Yes,13,3,1,80,1,1,2,4,1,0,0,0
28,0,Travel_Rarely,422,Sales,29,3,Other,1,1604.0,3,Female,51,3,2,Sales Executive,2,Divorced,4898,9314,0,Y,Yes,12,3,3,80,3,5,4,2,4,1,1,3
45,0,Travel_Rarely,329,Sales,1,4,Marketing,1,1269.0,3,Male,57,4,2,Sales Executive,4,Divorced,4805,12368,0,Y,No,12,3,4,80,1,9,2,2,8,7,3,7
28,0,Travel_Rarely,258,Sales,7,3,Life Sciences,1,1164.0,4,Male,100,3,2,Sales Executive,3,Divorced,6834,26092,1,Y,No,17,3,2,80,1,7,6,3,7,7,0,7
30,0,Travel_Frequently,884,Sales,1,3,Life Sciences,1,624.0,2,Male,86,3,1,Sales Representative,3,Single,2983,20284,0,Y,No,14,3,4,80,0,4,1,3,3,2,1,2
42,0,Travel_Frequently,328,Research & Development,3,3,Other,1,1410.0,3,Male,87,3,5,Manager,4,Single,19613,3995,4,Y,No,18,3,1,80,0,24,2,2,1,0,0,1
45,0,Travel_Frequently,147,Research & Development,24,2,Medical,1,1296.0,3,Male,52,2,2,Research Scientist,4,Married,3697,7324,7,Y,No,11,3,2,80,1,12,0,3,10,9,9,8
42,0,Travel_Frequently,1400,Research & Development,2,3,Medical,1,638.0,4,Male,56,3,1,Research Scientist,3,Married,2909,18597,4,Y,No,22,4,3,80,0,8,3,2,3,2,1,2
37,0,Travel_Frequently,367,Research & Development,17,4,Medical,1,1477.0,3,Male,54,3,3,Research Director,1,Single,13245,21026,4,Y,No,20,4,1,80,0,17,6,3,0,0,0,0
55,0,Travel_Frequently,281,Research & Development,9,1,Life Sciences,1,2.0,3,Male,61,2,5,Manager,2,Married,19045,19239,0,Y,No,13,3,4,80,1,37,5,3,36,10,4,13
29,0,Travel_Frequently,1276,Sales,23,3,Life Sciences,1,41.0,2,Male,72,1,1,Sales Representative,1,Married,3407,12290,7,Y,No,22,4,2,80,3,10,4,3,5,3,1,2
18,1,Travel_Frequently,1448,Sales,13,3,Technical Degree,1,1477.0,1,Male,54,3,1,Sales Representative,1,Married,1569,9250,1,Y,Yes,14,3,1,80,3,0,1,3,0,0,0,0
53,0,Travel_Frequently,415,Sales,6,3,Medical,1,1498.0,3,Male,84,4,3,Sales Executive,2,Single,7525,7102,2,Y,No,13,3,1,80,0,30,3,3,15,7,6,12
32,0,Travel_Frequently,1125,Sales,1,5,Marketing,1,12.0,3,Male,44,2,2,Sales Executive,3,Single,4403,4381,6,Y,Yes,22,4,2,80,0,8,3,3,5,4,1,3
40,0,Travel_Frequently,231,Sales,8,2,Other,1,1459.0,3,Male,100,4,2,Sales Executive,2,Single,6322,2975,5,Y,No,22,4,1,80,0,8,2,4,5,4,1,3
56,0,Travel_Frequently,827,Research & Development,2,3,Medical,1,1537.0,3,Male,33,3,1,Research Scientist,3,Married,2942,11864,6,Y,Yes,11,3,1,80,1,18,4,3,5,4,0,3
32,0,Travel_Frequently,498,Research & Development,2,1,Medical,1,555.0,3,Male,33,1,1,Research Scientist,3,Married,2657,15395,0,Y,No,22,4,4,80,3,3,2,4,2,2,2,2
55,0,Travel_Frequently,329,Research & Development,1,3,Life Sciences,1,1700.0,2,Male,31,1,1,Research Scientist,4,Married,2662,6225,4,Y,No,13,3,3,80,1,19,2,3,5,4,0,4
30,0,Travel_Frequently,1358,Research & Development,2,3,Medical,1,1034.0,4,Male,62,3,1,Research Scientist,2,Divorced,2141,6073,1,Y,No,21,4,4,80,2,6,3,3,6,4,1,1
27,0,Travel_Frequently,176,Human Resources,8,1,Human Resources,1,286.0,3,Male,73,3,1,Human Resources,4,Divorced,2863,20436,1,Y,No,13,3,1,80,1,1,1,4,1,0,0,1
35,0,Travel_Frequently,830,Sales,5,3,Life Sciences,1,124.0,4,Male,40,2,2,Sales Executive,1,Divorced,4559,9945,4,Y,No,18,3,3,80,2,4,2,3,2,2,2,2
36,0,Travel_Frequently,1225,Sales,2,3,Life Sciences,1,1486.0,4,Male,92,3,3,Sales Executive,3,Divorced,7587,20978,2,Y,No,15,3,4,80,3,10,1,2,8,0,7,7
34,1,Travel_Frequently,1146,Sales,14,3,Technical Degree,1,1486.0,4,Male,92,3,3,Sales Executive,3,Divorced,9713,12355,6,Y,No,13,3,4,80,2,9,5,2,5,3,1,0
50,0,Travel_Rarely,383,Sales,23,4,Marketing,1,1992.0,1,Male,85,4,2,Sales Executive,1,Divorced,6347,22154,0,Y,No,12,3,3,80,2,19,3,2,18,7,0,13
47,0,Travel_Rarely,1042,Sales,29,4,Life Sciences,1,1240.0,2,Male,57,3,2,Sales Executive,4,Divorced,4163,3622,1,Y,No,11,3,2,80,1,9,2,2,9,0,0,7
29,0,Travel_Rarely,138,Research & Development,15,3,Medical,1,1467.0,2,Male,52,3,2,Laboratory Technician,3,Divorced,4425,10849,4,Y,No,12,3,4,80,1,10,2,3,6,2,0,4
32,0,Travel_Rarely,458,Research & Development,19,4,Life Sciences,1,1448.0,3,Male,90,4,2,Research Scientist,3,Divorced,4087,11992,4,Y,No,20,4,1,80,1,9,2,3,6,5,1,2
43,0,Travel_Rarely,692,Research & Development,14,3,Technical Degree,1,249.0,4,Male,86,2,1,Research Scientist,3,Divorced,2809,11825,4,Y,No,12,3,4,80,1,8,2,4,2,2,0,2
39,0,Non-Travel,581,Research & Development,2,2,Medical,1,224.0,3,Male,79,2,2,Manufacturing Director,3,Divorced,5377,14399,2,Y,No,11,3,4,80,2,10,2,3,10,0,7,7
25,0,Travel_Rarely,543,Research & Development,8,3,Technical Degree,1,909.0,1,Male,42,2,1,Research Scientist,4,Married,2096,11693,1,Y,No,12,3,3,80,1,2,2,2,2,2,2,1
31,1,Travel_Rarely,429,Research & Development,9,3,Medical,1,1152.0,3,Male,37,4,1,Research Scientist,3,Divorced,2911,6311,1,Y,Yes,13,3,4,80,2,5,2,2,5,2,4,3
26,0,Travel_Rarely,509,Research & Development,7,3,Life Sciences,1,1419.0,2,Female,51,2,1,Research Scientist,1,Divorced,2368,9262,1,Y,No,22,4,1,80,2,5,0,3,5,4,4,3
38,0,Travel_Rarely,734,Research & Development,10,1,Medical,1,1534.0,3,Male,86,3,3,Research Director,1,Divorced,12061,21703,7,Y,Yes,22,4,2,80,2,19,3,3,10,8,0,1
51,0,Travel_Rarely,638,Research & Development,11,5,Medical,1,1085.0,3,Male,43,4,1,Laboratory Technician,3,Divorced,2838,20232,0,Y,No,18,3,3,80,2,8,2,2,7,0,7,7
29,0,Travel_Frequently,699,Research & Development,10,3,Life Sciences,1,141.0,3,Male,73,3,1,Research Scientist,2,Single,2404,6705,2,Y,No,13,3,1,80,0,3,2,3,0,0,0,0
35,0,Travel_Frequently,412,Research & Development,19,2,Medical,1,5.0,3,Male,56,3,1,Laboratory Technician,3,Single,2782,3840,1,Y,Yes,13,3,3,80,0,1,5,3,1,0,0,0
29,0,Travel_Frequently,1229,Research & Development,2,4,Life Sciences,1,1477.0,4,Male,54,3,1,Research Scientist,1,Single,2977,22383,1,Y,No,13,3,1,80,0,4,3,3,4,3,0,1
40,0,Travel_Frequently,567,Research & Development,6,3,Medical,1,2065.0,1,Female,63,2,3,Research Director,2,Married,13499,19783,9,Y,Yes,17,3,4,80,1,20,2,3,18,7,2,13
26,1,Travel_Rarely,1475,Research & Development,19,1,Life Sciences,1,1708.0,1,Female,35,3,1,Laboratory Technician,3,Divorced,2377,22534,1,Y,No,20,4,2,80,2,1,6,3,1,0,0,0
50,0,Travel_Rarely,855,Research & Development,11,4,Medical,1,1475.0,2,Female,49,3,4,Research Director,2,Divorced,17639,9942,2,Y,No,21,4,3,80,1,30,3,2,4,3,0,3
39,1,Travel_Rarely,1337,Human Resources,7,3,Life Sciences,1,1433.0,1,Female,34,2,2,Human Resources,2,Divorced,6389,12241,4,Y,No,13,3,3,80,2,12,2,3,8,3,3,6
55,0,Travel_Frequently,1108,Research & Development,4,3,Other,1,5.0,3,Female,56,3,2,Laboratory Technician,3,Married,5415,10778,7,Y,No,21,4,3,80,1,12,3,2,10,7,0,8
22,0,Travel_Frequently,1054,Research & Development,16,3,Other,1,1154.0,3,Male,39,2,1,Laboratory Technician,3,Married,2647,8532,1,Y,No,17,3,4,80,0,4,5,2,5,4,0,4
26,0,Non-Travel,438,Research & Development,19,1,Life Sciences,1,479.0,1,Male,45,3,1,Laboratory Technician,4,Divorced,2570,9075,1,Y,No,13,3,2,80,1,7,3,2,7,7,5,7
38,0,Travel_Rarely,644,Research & Development,28,3,Medical,1,862.0,4,Male,44,2,2,Laboratory Technician,2,Married,4283,24835,9,Y,No,11,3,2,80,1,20,2,3,4,2,0,1
54,0,Travel_Rarely,1490,Research & Development,10,4,Medical,1,1706.0,4,Male,33,3,5,Research Director,3,Single,19406,9953,3,Y,Yes,13,3,3,80,0,24,4,3,4,2,1,2
55,0,Travel_Rarely,181,Research & Development,14,3,Medical,1,985.0,4,Male,41,4,5,Research Director,3,Single,19563,20364,2,Y,Yes,15,3,4,80,0,24,2,3,5,2,1,4
19,0,Non-Travel,583,Research & Development,24,1,Life Sciences,1,1458.0,3,Male,54,2,1,Research Scientist,1,Divorced,2423,21146,1,Y,Yes,12,3,2,80,1,1,1,2,1,0,0,1
30,1,Travel_Rarely,133,Sales,1,2,Life Sciences,1,1780.0,1,Female,31,3,2,Sales Executive,2,Married,9525,15276,0,Y,No,13,3,2,80,0,6,1,3,5,3,0,2
55,0,Travel_Rarely,501,Research & Development,10,3,Medical,1,1525.0,2,Female,32,3,5,Manager,2,Single,19859,2495,9,Y,Yes,17,3,4,80,0,24,2,3,5,2,1,4
50,1,Travel_Rarely,703,Sales,2,4,Life Sciences,1,909.0,3,Male,42,2,3,Sales Executive,4,Single,10475,14618,4,Y,No,12,3,3,80,0,20,2,4,18,15,14,11
30,0,Travel_Rarely,941,Research & Development,6,4,Medical,1,1244.0,1,Female,42,3,3,Manager,1,Single,11916,17759,1,Y,No,18,3,4,80,0,9,3,3,9,1,0,8
42,0,Travel_Rarely,894,Human Resources,27,2,Medical,1,1303.0,4,Male,40,3,1,Human Resources,2,Married,2696,25275,9,Y,No,13,3,4,80,2,4,2,3,1,0,0,0
22,0,Travel_Rarely,1332,Research & Development,2,2,Medical,1,944.0,1,Male,51,3,2,Manufacturing Director,2,Divorced,4775,21632,2,Y,No,13,3,3,80,1,4,2,3,2,2,2,2
43,0,Travel_Rarely,343,Research & Development,5,3,Medical,1,901.0,3,Male,72,3,1,Laboratory Technician,4,Divorced,2258,3335,7,Y,Yes,16,3,3,80,1,8,3,3,3,2,1,2
42,0,Travel_Rarely,933,Research & Development,5,3,Life Sciences,1,374.0,3,Male,81,3,1,Research Scientist,1,Divorced,2301,3787,6,Y,No,17,3,3,80,1,9,2,3,5,2,1,4
44,1,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,941.0,2,Male,42,2,1,Laboratory Technician,2,Divorced,3161,15395,4,Y,Yes,25,4,2,80,1,19,2,1,1,0,0,0
27,1,Travel_Frequently,1089,Research & Development,7,3,Life Sciences,1,141.0,4,Male,73,3,1,Laboratory Technician,2,Married,2867,24208,0,Y,No,13,3,1,80,0,8,1,3,7,7,7,7
29,0,Travel_Rarely,1005,Research & Development,20,4,Technical Degree,1,1607.0,4,Male,35,4,1,Research Scientist,4,Single,2546,5543,6,Y,No,25,4,4,80,0,6,6,3,3,2,0,2
34,0,Travel_Rarely,661,Research & Development,4,3,Medical,1,579.0,1,Male,62,2,4,Research Director,3,Married,17007,2452,7,Y,Yes,14,3,3,80,1,16,2,2,14,8,6,9
34,0,Travel_Rarely,1351,Research & Development,28,1,Life Sciences,1,1497.0,2,Male,77,2,1,Research Scientist,3,Married,2996,22949,9,Y,No,14,3,3,80,1,10,2,2,4,3,1,3
29,0,Travel_Rarely,570,Research & Development,1,4,Life Sciences,1,1419.0,3,Male,51,2,1,Laboratory Technician,1,Married,2319,23060,1,Y,Yes,12,3,1,80,2,1,1,3,1,0,0,0
35,0,Travel_Rarely,957,Research & Development,3,3,Medical,1,1893.0,2,Male,90,2,3,Manufacturing Director,3,Single,9362,16573,2,Y,No,13,3,3,80,0,10,3,3,2,2,2,2
46,0,Travel_Rarely,1425,Research & Development,28,3,Life Sciences,1,2062.0,3,Male,42,2,4,Research Director,1,Married,17861,9731,6,Y,Yes,14,3,1,80,1,26,2,2,3,2,0,1
35,0,Travel_Rarely,817,Research & Development,2,3,Life Sciences,1,605.0,4,Male,31,3,2,Laboratory Technician,2,Single,5126,15834,1,Y,No,17,3,4,80,0,10,6,3,10,3,0,8
30,0,Non-Travel,1377,Research & Development,3,4,Life Sciences,1,850.0,2,Male,50,3,1,Laboratory Technician,4,Divorced,2097,9606,7,Y,No,20,4,3,80,1,9,2,4,5,3,1,4
24,0,Travel_Rarely,685,Research & Development,25,1,Life Sciences,1,23.0,1,Male,78,2,1,Laboratory Technician,4,Divorced,3162,5268,0,Y,No,13,3,3,80,2,6,3,3,5,2,3,4
30,1,Non-Travel,1434,Research & Development,4,3,Technical Degree,1,905.0,3,Male,98,3,1,Research Scientist,1,Divorced,2356,4605,1,Y,Yes,19,3,4,80,1,7,3,2,6,4,0,2
41,0,Travel_Rarely,466,Research & Development,28,3,Life Sciences,1,872.0,4,Male,33,2,2,Laboratory Technician,4,Married,4272,22949,3,Y,No,14,3,1,80,1,16,3,3,1,0,0,0
41,0,Travel_Rarely,819,Research & Development,6,3,Life Sciences,1,872.0,2,Male,33,3,4,Manager,4,Married,16064,16048,3,Y,No,17,3,1,80,0,22,3,2,18,13,11,15
46,0,Non-Travel,977,Research & Development,7,4,Medical,1,1037.0,4,Male,79,1,2,Manufacturing Director,1,Divorced,4372,20948,2,Y,Yes,25,4,4,80,1,4,2,2,2,2,2,2
40,0,Travel_Rarely,902,Research & Development,7,3,Medical,1,1931.0,3,Male,41,3,2,Laboratory Technician,4,Married,3975,11827,7,Y,Yes,15,3,3,80,1,11,2,1,8,7,0,7
18,0,Travel_Rarely,1181,Research & Development,22,3,Life Sciences,1,985.0,3,Male,41,4,1,Laboratory Technician,3,Married,1420,26820,1,Y,No,24,4,4,80,0,0,2,4,0,0,0,0
38,0,Travel_Frequently,314,Human Resources,24,3,Human Resources,1,355.0,4,Male,71,2,1,Human Resources,2,Married,2592,8040,8,Y,No,13,3,2,80,1,13,2,3,11,10,3,8
49,0,Travel_Frequently,1180,Research & Development,9,4,Other,1,201.0,1,Male,72,4,4,Healthcare Representative,3,Divorced,13964,7508,4,Y,No,13,3,4,80,1,25,2,3,7,1,0,7
38,0,Travel_Frequently,933,Research & Development,1,4,Life Sciences,1,355.0,3,Male,71,2,2,Manufacturing Director,2,Divorced,6553,20284,2,Y,No,12,3,2,80,2,14,3,3,1,0,0,0
32,0,Travel_Rarely,1195,Research & Development,5,3,Technical Degree,1,985.0,2,Male,41,4,1,Laboratory Technician,3,Divorced,2436,10077,9,Y,No,14,3,4,80,1,8,5,3,5,2,1,4
43,0,Travel_Frequently,529,Research & Development,21,3,Medical,1,141.0,4,Male,73,3,3,Healthcare Representative,2,Married,9985,19373,3,Y,No,13,3,1,80,1,10,2,2,1,0,0,0
40,0,Travel_Frequently,1320,Research & Development,6,4,Life Sciences,1,5.0,3,Female,56,3,3,Manufacturing Director,3,Married,7945,2671,2,Y,No,18,3,3,80,0,18,3,3,4,2,3,3
31,0,Travel_Frequently,797,Research & Development,1,4,Life Sciences,1,124.0,1,Female,40,2,2,Manufacturing Director,1,Single,6179,13301,1,Y,No,15,3,3,80,0,10,3,2,10,2,6,7
38,0,Travel_Frequently,1225,Research & Development,19,4,Life Sciences,1,1496.0,4,Male,86,3,3,Research Director,3,Married,13582,12449,1,Y,No,11,3,2,80,1,15,2,4,15,12,5,11
34,1,Travel_Rarely,138,Research & Development,6,3,Life Sciences,1,944.0,1,Female,51,3,3,Manufacturing Director,2,Single,8474,4658,1,Y,Yes,14,3,3,80,0,12,6,3,11,10,5,7
35,1,Travel_Rarely,1076,Research & Development,29,3,Life Sciences,1,932.0,1,Male,70,3,3,Manufacturing Director,1,Married,10221,22102,3,Y,Yes,13,3,4,80,1,17,2,3,8,6,1,6
35,0,Travel_Rarely,853,Research & Development,28,2,Life Sciences,1,1419.0,3,Male,51,2,2,Laboratory Technician,1,Single,3407,22074,1,Y,No,13,3,1,80,0,10,5,3,10,9,6,8
21,0,Travel_Rarely,532,Research & Development,6,2,Life Sciences,1,248.0,1,Male,70,3,1,Research Scientist,2,Married,1232,7950,1,Y,No,13,3,4,80,1,0,3,3,0,0,0,0
41,0,Travel_Rarely,867,Research & Development,1,5,Medical,1,1258.0,1,Male,76,4,2,Healthcare Representative,2,Single,6811,2967,5,Y,No,15,3,3,80,0,10,3,3,8,7,0,7
56,0,Travel_Rarely,219,Research & Development,3,2,Medical,1,10.0,4,Male,81,4,4,Healthcare Representative,1,Married,11103,22650,7,Y,Yes,13,3,1,80,2,30,0,3,10,6,1,1
54,0,Travel_Rarely,598,Research & Development,2,3,Life Sciences,1,14.0,3,Female,84,4,2,Manufacturing Director,2,Single,4440,26427,6,Y,No,12,3,3,80,0,9,3,2,5,3,1,4
30,0,Travel_Rarely,1003,Research & Development,2,4,Life Sciences,1,1892.0,4,Female,98,3,2,Laboratory Technician,1,Married,3491,11868,1,Y,Yes,17,3,1,80,1,10,3,3,9,6,7,8
45,0,Travel_Rarely,951,Research & Development,2,2,Life Sciences,1,1701.0,2,Female,60,1,2,Manufacturing Director,3,Married,6132,9687,3,Y,No,12,3,3,80,2,10,2,2,3,1,1,1
38,0,Travel_Rarely,841,Research & Development,28,3,Life Sciences,1,1152.0,2,Female,37,4,2,Healthcare Representative,3,Married,6673,5640,8,Y,No,13,3,4,80,2,17,2,2,1,0,0,0
41,0,Travel_Rarely,422,Research & Development,1,4,Life Sciences,1,1790.0,1,Female,90,3,2,Manufacturing Director,1,Single,6179,3974,1,Y,No,22,4,4,80,0,10,2,1,10,7,0,2
48,1,Travel_Rarely,391,Research & Development,3,3,Life Sciences,1,1476.0,4,Male,47,4,3,Healthcare Representative,2,Divorced,10999,10084,3,Y,Yes,15,3,3,80,1,27,3,3,15,11,4,8
29,0,Travel_Rarely,1377,Research & Development,1,1,Life Sciences,1,1152.0,2,Male,37,4,1,Research Scientist,3,Divorced,3506,16154,9,Y,No,18,3,4,80,1,4,2,4,2,0,2,2
29,0,Travel_Rarely,1278,Human Resources,6,3,Life Sciences,1,1523.0,1,Male,32,3,3,Human Resources,1,Divorced,7988,23648,1,Y,No,12,3,3,80,1,10,6,3,10,6,0,9
20,1,Travel_Rarely,261,Research & Development,4,3,Medical,1,221.0,4,Female,42,3,1,Research Scientist,4,Divorced,2911,2253,1,Y,No,23,4,3,80,1,2,2,4,2,2,0,2
54,0,Travel_Frequently,390,Research & Development,17,4,Medical,1,62.0,4,Male,98,3,4,Research Director,4,Married,17779,9100,2,Y,No,13,3,3,80,1,36,3,4,10,8,4,7
31,0,Travel_Frequently,506,Research & Development,6,5,Medical,1,179.0,2,Male,53,1,3,Research Director,4,Married,11031,19711,3,Y,No,19,3,4,80,1,13,0,4,11,7,4,8
29,0,Travel_Frequently,691,Research & Development,7,5,Technical Degree,1,1053.0,4,Female,57,3,1,Research Scientist,1,Married,2546,14034,5,Y,No,13,3,2,80,1,6,6,3,3,1,0,2
29,0,Travel_Frequently,1096,Research & Development,14,3,Life Sciences,1,1289.0,4,Male,56,2,1,Research Scientist,2,Married,4401,2125,1,Y,No,11,3,4,80,2,5,3,4,5,0,0,4
31,0,Travel_Frequently,1322,Research & Development,7,3,Life Sciences,1,1477.0,3,Female,54,3,1,Research Scientist,1,Single,2695,12023,0,Y,No,12,3,1,80,0,3,2,3,2,2,2,2
38,0,Travel_Frequently,751,Research & Development,22,3,Other,1,1459.0,4,Female,100,4,2,Research Scientist,2,Single,4432,18685,3,Y,No,16,3,1,80,0,10,4,3,2,0,0,2
27,0,Travel_Rarely,691,Research & Development,5,2,Life Sciences,1,588.0,4,Male,97,3,1,Research Scientist,4,Single,2517,23490,1,Y,No,14,3,4,80,0,5,3,3,5,3,0,3
36,0,Travel_Rarely,885,Research & Development,8,3,Medical,1,1039.0,1,Female,53,4,3,Healthcare Representative,4,Married,8008,4759,4,Y,No,14,3,3,80,1,9,2,4,3,2,0,2
27,0,Travel_Rarely,334,Research & Development,2,4,Life Sciences,1,1152.0,3,Female,37,4,1,Laboratory Technician,3,Married,4621,26085,1,Y,Yes,22,4,4,80,1,3,4,1,3,2,1,2
51,0,Travel_Rarely,1400,Research & Development,8,2,Medical,1,1049.0,4,Female,36,3,4,Healthcare Representative,2,Married,13734,17363,3,Y,No,14,3,1,80,1,21,5,2,7,7,1,0
33,0,Travel_Rarely,116,Research & Development,8,4,Life Sciences,1,1152.0,1,Female,37,4,2,Manufacturing Director,3,Married,4320,9732,1,Y,No,19,3,4,80,0,5,3,3,5,3,0,2
44,0,Travel_Rarely,835,Research & Development,1,4,Other,1,1435.0,4,Female,37,2,3,Healthcare Representative,4,Married,10248,3142,3,Y,No,13,3,3,80,0,24,3,3,22,6,5,17
26,0,Travel_Rarely,362,Research & Development,16,3,Medical,1,639.0,3,Female,48,2,1,Laboratory Technician,2,Married,3578,10092,0,Y,No,11,3,3,80,3,8,2,2,7,6,7,7
52,0,Travel_Rarely,1040,Research & Development,2,3,Life Sciences,1,1447.0,3,Female,86,2,1,Research Scientist,2,Married,2782,19665,4,Y,No,21,4,1,80,2,12,0,4,5,3,0,0
45,0,Travel_Rarely,1370,Research & Development,13,4,Medical,1,189.0,2,Female,30,3,1,Laboratory Technician,1,Single,3452,7331,3,Y,Yes,22,4,3,80,0,9,2,3,5,4,0,3
60,1,Travel_Rarely,1009,Research & Development,4,3,Medical,1,1439.0,1,Male,68,2,4,Research Director,1,Married,17399,13008,2,Y,No,12,3,1,80,1,32,2,3,5,4,1,4
34,0,Travel_Frequently,1034,Research & Development,17,3,Technical Degree,1,1459.0,1,Male,100,4,1,Research Scientist,2,Single,2972,20489,1,Y,No,18,3,1,80,0,1,4,2,1,0,0,0
31,0,Travel_Frequently,829,Human Resources,6,3,Human Resources,1,999.0,3,Male,64,3,1,Human Resources,3,Married,2956,14284,9,Y,No,12,3,2,80,1,3,3,1,1,0,0,0
33,0,Travel_Frequently,618,Research & Development,18,2,Life Sciences,1,1993.0,2,Male,43,3,2,Research Scientist,1,Married,3055,24594,3,Y,No,12,3,2,80,0,11,2,3,9,8,1,7
34,0,Travel_Frequently,389,Research & Development,3,2,Medical,1,2061.0,3,Male,41,4,2,Laboratory Technician,4,Married,5429,14506,4,Y,No,14,3,3,80,2,10,2,3,8,1,7,7
28,0,Travel_Frequently,575,Research & Development,2,1,Life Sciences,1,1317.0,1,Female,40,3,1,Laboratory Technician,1,Married,2408,7790,1,Y,No,13,3,2,80,0,1,0,3,1,1,0,0
28,0,Travel_Rarely,1255,Research & Development,2,3,Medical,1,874.0,3,Male,62,4,3,Manufacturing Director,4,Single,7655,19805,2,Y,No,13,3,3,80,0,10,3,3,9,7,1,7
41,0,Travel_Rarely,711,Research & Development,5,5,Other,1,773.0,2,Female,92,3,1,Laboratory Technician,3,Married,2440,21378,1,Y,No,22,4,2,80,3,4,3,3,4,3,0,3
40,0,Travel_Rarely,471,Research & Development,5,3,Technical Degree,1,249.0,1,Female,86,2,1,Research Scientist,3,Married,2342,23364,8,Y,No,18,3,4,80,1,5,3,2,3,2,0,2
45,1,Travel_Rarely,534,Research & Development,2,1,Life Sciences,1,605.0,1,Female,56,3,2,Laboratory Technician,1,Single,5769,3300,0,Y,No,14,3,4,80,0,10,0,3,10,7,1,4
31,0,Travel_Rarely,990,Research & Development,8,1,Life Sciences,1,1435.0,3,Female,56,2,1,Laboratory Technician,1,Single,2826,5041,1,Y,No,14,3,3,80,0,1,6,2,3,1,0,2
